name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,576,695017116,,,parking,,"POLYGON ((103.8262537 36.039177, 103.8269457 36.0390056, 103.8271793 36.0388701, 103.8269744 36.03869, 103.8266802 36.0389232, 103.8262296 36.0391271, 103.8262537 36.039177))",POINT (103.8267754 36.0389463),1429.0,15381.7
,577,728106821,,yes,,,"POLYGON ((105.2603629 35.1981657, 105.2604255 35.1985919, 105.2606428 35.1985706, 105.2605302 35.1978031, 105.2597216 35.1978823, 105.2597716 35.1982236, 105.2603629 35.1981657))",POINT (105.2602394 35.1981025),3776.7,40651.5
,578,420037054,,yes,,,"POLYGON ((103.7546884 36.0809611, 103.7545374 36.080988, 103.7546501 36.081402, 103.754801 36.0813752, 103.7546884 36.0809611))",POINT (103.7546692 36.0811815),652.7,7025.5
,579,866442673,,yes,,,"POLYGON ((103.0681998 35.5051228, 103.068398 35.5051324, 103.0684036 35.5050551, 103.0682054 35.5050455, 103.0681998 35.5051228))",POINT (103.0683017 35.505089),153.4,1650.8
,580,425212912,,yes,,,"POLYGON ((94.59987940000001 40.1157482, 94.5998068 40.1156802, 94.60097380000001 40.1149506, 94.6010465 40.1150186, 94.59987940000001 40.1157482))",POINT (94.6004267 40.1153494),1274.7,13721.2
,581,680681810,,yes,,,"POLYGON ((102.0981655 34.0011571, 102.0984337 34.0012027, 102.0984476 34.0011463, 102.0981794 34.0011007, 102.0981655 34.0011571))",POINT (102.0983065 34.0011517),161.8,1742.1
,582,748666594,,yes,,,"POLYGON ((103.5892269 35.4834881, 103.5895311 35.4835123, 103.5895461 35.4833876, 103.5892419 35.4833633, 103.5892269 35.4834881))",POINT (103.5893865 35.4834378),387.0,4165.2
,583,407488707,,yes,,,"POLYGON ((103.8298693 36.0987703, 103.8295531 36.0985097, 103.8293758 36.0986501, 103.8293088 36.0985948, 103.8291639 36.0987096, 103.8295472 36.0990255, 103.8298693 36.0987703))",POINT (103.8295257 36.0987599),1799.8,19372.5
,584,733974914,,yes,,,"POLYGON ((105.0560041 35.6908775, 105.0559345 35.6908538, 105.05573 35.6914371, 105.0558624 35.6914675, 105.0559983 35.6910776, 105.0559391 35.691064, 105.0559634 35.6909943, 105.0564879 35.6911734, 105.0565454 35.6910624, 105.0560041 35.6908775))",POINT (105.0560638 35.6911113),1405.6,15129.8
,585,776181855,,yes,,,"POLYGON ((104.1043077 35.8464792, 104.1044122 35.8463087, 104.1042886 35.8462589, 104.1040903 35.8465826, 104.1041309 35.8466748, 104.104777 35.8469348, 104.104908 35.8467208, 104.1043077 35.8464792))",POINT (104.1044637 35.8466448),2167.6,23331.8
,586,408047254,,yes,,,"POLYGON ((103.6724677 36.139129, 103.672579 36.1392836, 103.6733063 36.1389423, 103.6731951 36.1387877, 103.6724677 36.139129))",POINT (103.672887 36.1390357),1504.2,16191.1
,587,713012781,,yes,,,"POLYGON ((107.948412 36.0254577, 107.9484059 36.0254112, 107.9483449 36.0254164, 107.9483511 36.0254629, 107.948412 36.0254577))",POINT (107.9483785 36.025437),29.0,312.2
,588,310372148,,yes,,,"POLYGON ((94.3603154 38.970167, 94.3606114 38.9701794, 94.36061530000001 38.9701236, 94.3603193 38.9701112, 94.3603154 38.970167))",POINT (94.3604654 38.9701453),162.0,1744.1
,589,925936899,,yes,,,"POLYGON ((103.9213219 35.3637291, 103.9214172 35.3638649, 103.9219 35.3636396, 103.9218047 35.3635038, 103.9213219 35.3637291))",POINT (103.921611 35.3636843),878.9,9460.2
,590,312950108,,yes,,,"POLYGON ((103.230493 35.6816443, 103.2311335 35.6815188, 103.2311154 35.681458, 103.2304749 35.6815835, 103.230493 35.6816443))",POINT (103.2308042 35.6815511),414.2,4458.0
,591,906660055,,yes,,,"POLYGON ((106.6355592 35.557001, 106.6356558 35.5569632, 106.6355699 35.5568177, 106.6354733 35.5568555, 106.6355098 35.5569173, 106.6355592 35.557001))",POINT (106.6355646 35.5569093),174.4,1877.3
,592,738539563,,yes,,,"POLYGON ((105.6522346 34.8655898, 105.6524509 34.8655939, 105.6524696 34.8649182, 105.6522533 34.8649142, 105.6522346 34.8655898))",POINT (105.6523521 34.865254),1481.6,15948.2
,593,886540571,,yes,,,"POLYGON ((103.6864302 36.5066071, 103.6864302 36.5064498, 103.6858401 36.5064498, 103.6858401 36.5066071, 103.6864302 36.5066071))",POINT (103.6861351 36.5065284),924.9,9955.4
,594,826266094,,yes,,,"POLYGON ((103.6137758 36.2512027, 103.6133433 36.2511865, 103.6133373 36.2512903, 103.6137698 36.2513065, 103.6137758 36.2512027))",POINT (103.6135565 36.2512465),448.2,4823.8
,595,883800830,,yes,,,"POLYGON ((103.2626197 36.7160859, 103.2627919 36.7161543, 103.2630789 36.7156899, 103.2629067 36.7156215, 103.2628311 36.7157438, 103.2627268 36.7157024, 103.2625841 36.7159333, 103.2626884 36.7159747, 103.2626197 36.7160859))",POINT (103.2628165 36.7158765),1284.9,13830.1
,596,886472787,,yes,,,"POLYGON ((103.8190064 36.1617572, 103.8187644 36.1618006, 103.8189071 36.1623203, 103.8191492 36.1622769, 103.8190064 36.1617572))",POINT (103.8189568 36.1620388),1316.7,14172.8
,597,742906720,,yes,,,"POLYGON ((103.2253075 35.6106665, 103.2253913 35.6106796, 103.2254335 35.6105008, 103.2253497 35.6104877, 103.2253075 35.6106665))",POINT (103.2253705 35.6105837),155.7,1676.2
,598,905782970,,,school,,"POLYGON ((104.8445946 37.1146996, 104.8444068 37.1168171, 104.8422342 37.1166887, 104.8423094 37.1156236, 104.8418963 37.1155637, 104.8422235 37.1146012, 104.8445946 37.1146996))",POINT (104.843336 37.1156695),48400.7,520980.1
建设大厦,599,688648368,,yes,,,"POLYGON ((104.6028504 35.5992666, 104.6029126 35.5992357, 104.6029606 35.599191, 104.6029899 35.5991367, 104.602998 35.5990777, 104.6029839 35.5990195, 104.6029491 35.5989674, 104.6028968 35.5989261, 104.6029317 35.5988919, 104.6028712 35.598851, 104.6022248 35.5984148, 104.6020346 35.5986013, 104.602681 35.5990374, 104.6027571 35.5989629, 104.6028176 35.5990037, 104.6028512 35.5990278, 104.6028683 35.5990534, 104.6028751 35.5990819, 104.6028712 35.5991108, 104.6028568 35.5991374, 104.6028333 35.5991593, 104.602787 35.5991823, 104.6027376 35.5991905, 104.6026779 35.5991502, 104.6025225 35.5993025, 104.6027159 35.5994329, 104.6028712 35.5992807, 104.6028504 35.5992666))",POINT (104.6025674 35.598877),3072.6,33072.8
,600,741308365,,yes,,,"POLYGON ((103.7260061 36.5668182, 103.7259991 36.5678195, 103.7265533 36.5678221, 103.7265603 36.5668207, 103.7260061 36.5668182))",POINT (103.7262797 36.5673201),5510.6,59315.3
,601,925937601,,yes,,,"POLYGON ((103.8662884 35.4086814, 103.8668784 35.4085877, 103.8668626 35.4085215, 103.8665425 35.4085723, 103.8665128 35.4084481, 103.8662428 35.4084909, 103.8662884 35.4086814))",POINT (103.866491 35.4085692),756.7,8145.3
,602,849185975,,yes,,,"POLYGON ((103.6789334 36.1164225, 103.6794877 36.1160921, 103.6793303 36.1159199, 103.678776 36.1162503, 103.6789334 36.1164225))",POINT (103.6791319 36.1161712),1470.1,15823.5
,603,921301182,,yes,,,"POLYGON ((103.6038181 36.1141734, 103.6039065 36.11416, 103.6038989 36.1141272, 103.6040582 36.1141029, 103.6040327 36.1139936, 103.6037849 36.1140314, 103.6037919 36.1140612, 103.6038181 36.1141734))",POINT (103.6039155 36.1140752),308.2,3317.2
,604,363890650,,gasometer,,,"POLYGON ((103.71904 36.6500073, 103.7191653 36.6499041, 103.7193304 36.6498473, 103.71951 36.6498454, 103.7196768 36.6498989, 103.7198055 36.6499995, 103.7198763 36.6501319, 103.7198786 36.650276, 103.719812 36.6504098, 103.7196867 36.650513, 103.7195216 36.6505699, 103.719342 36.6505717, 103.7191752 36.6505183, 103.7190465 36.6504177, 103.7189757 36.6502853, 103.7189734 36.6501412, 103.71904 36.6500073))",POINT (103.719426 36.6502086),5162.1,55563.8
,605,364141403,,yes,,,"POLYGON ((103.618032 36.2528472, 103.6178133 36.2528149, 103.6177861 36.2529351, 103.6180048 36.2529673, 103.618032 36.2528472))",POINT (103.617909 36.2528911),269.6,2901.6
,606,866442167,,yes,,,"POLYGON ((103.1171206 35.4491186, 103.1172294 35.4491394, 103.1172803 35.4489624, 103.1171715 35.4489416, 103.1171206 35.4491186))",POINT (103.1172004 35.4490405),204.4,2200.5
,607,695564080,,yes,,,"POLYGON ((103.7279963 36.130269, 103.7276986 36.130334, 103.7277214 36.130402, 103.7280191 36.130337, 103.7279963 36.130269))",POINT (103.7278588 36.1303355),219.0,2357.4
,608,423125549,,yes,,,"POLYGON ((103.8837149 36.0677248, 103.8842652 36.0675969, 103.8842185 36.0674657, 103.8836682 36.0675935, 103.8837149 36.0677248))",POINT (103.8839667 36.0675952),781.5,8412.1
,609,311750405,,yes,,,"POLYGON ((103.497343 36.1440102, 103.4974405 36.1440941, 103.4979555 36.1437037, 103.497858 36.1436198, 103.497343 36.1440102))",POINT (103.4976492 36.1438569),809.7,8715.2
,610,762614147,,yes,,,"POLYGON ((94.66262070000001 40.1375653, 94.6628594 40.1375715, 94.66286460000001 40.1374551, 94.6626258 40.137449, 94.66262070000001 40.1375653))",POINT (94.6627426 40.1375102),266.2,2865.4
,611,717907351,,yes,,,"POLYGON ((104.9235347 33.3961543, 104.9238968 33.3958565, 104.9237041 33.3956932, 104.9236178 33.3957643, 104.9237214 33.395852, 104.923547 33.3959955, 104.9234635 33.3959247, 104.9233621 33.3960081, 104.9235347 33.3961543))",POINT (104.9236418 33.3959383),854.4,9196.9
,612,713306020,,yes,,,"POLYGON ((107.9240648 36.104975, 107.923961 36.1049956, 107.9239771 36.1050485, 107.9240808 36.1050279, 107.9240648 36.104975))",POINT (107.9240209 36.1050117),58.1,625.7
,613,921254550,,yes,,,"POLYGON ((103.5978101 36.1038311, 103.5979036 36.1040117, 103.5983186 36.1038714, 103.5982251 36.1036908, 103.5978101 36.1038311))",POINT (103.5980644 36.1038512),879.5,9466.3
,614,925937668,,yes,,,"POLYGON ((103.8605484 35.4027481, 103.8606544 35.4027373, 103.8607273 35.4026547, 103.860626 35.401992, 103.8604358 35.4020113, 103.8605484 35.4027481))",POINT (103.8605845 35.4023624),1401.2,15082.2
,615,447634980,,yes,,,"POLYGON ((103.7513182 36.0871682, 103.7510422 36.0871719, 103.7510503 36.0875599, 103.7513262 36.0875562, 103.7513182 36.0871682))",POINT (103.7511842 36.087364),1069.0,11506.3
,616,419946468,,yes,,,"POLYGON ((103.7077121 36.1044688, 103.7075295 36.104518, 103.7076102 36.1047137, 103.7077929 36.1046645, 103.7077121 36.1044688))",POINT (103.7076612 36.1045913),397.4,4277.5
,617,418111658,,yes,,,"POLYGON ((103.6755169 36.4845032, 103.6754225 36.4845017, 103.6754196 36.4846213, 103.6762269 36.4846343, 103.6762299 36.4845147, 103.6761454 36.4845133, 103.6761465 36.4844704, 103.6759176 36.4844667, 103.6759165 36.4845096, 103.6757329 36.4845067, 103.6757339 36.4844668, 103.6755179 36.4844634, 103.6755169 36.4845032))",POINT (103.6758275 36.4845551),1144.3,12317.2
,618,335561210,,yes,,,"POLYGON ((105.9596158 34.5516371, 105.9591424 34.5516857, 105.9591657 34.5518396, 105.959639 34.551791, 105.9596158 34.5516371))",POINT (105.9593907 34.5517383),753.7,8112.3
,619,474171083,,yes,,,"POLYGON ((105.9681568 34.5553849, 105.9682274 34.5554042, 105.9682611 34.5553208, 105.9681906 34.5553014, 105.9681568 34.5553849))",POINT (105.968209 34.5553528),67.4,725.4
,620,728092009,,yes,,,"POLYGON ((104.545012 36.6544473, 104.5451206 36.6544864, 104.5451621 36.6544123, 104.5451041 36.6543914, 104.5451169 36.6543686, 104.5450663 36.6543504, 104.545012 36.6544473))",POINT (104.5450868 36.6544224),110.6,1190.7
,621,445098159,,yes,,,"POLYGON ((103.6262656 36.114557, 103.6259686 36.1148179, 103.6260724 36.114895, 103.6263694 36.1146341, 103.6262656 36.114557))",POINT (103.626169 36.114726),498.6,5367.0
,622,906661074,,yes,,,"POLYGON ((106.7408497 35.5205429, 106.7413133 35.5202882, 106.7411953 35.520146, 106.7407318 35.5204007, 106.7408497 35.5205429))",POINT (106.7410225 35.5203444),965.6,10393.1
,623,580081074,,yes,,,"POLYGON ((103.6595494 36.5288423, 103.6598251 36.5288432, 103.6598277 36.5282905, 103.6595519 36.5282897, 103.6595494 36.5288423))",POINT (103.6596885 36.5285664),1514.1,16297.7
,624,886695631,,yes,,,"POLYGON ((104.1528972 36.5358266, 104.1528824 36.535905, 104.1528738 36.5359506, 104.1530648 36.5359739, 104.1530882 36.5358499, 104.1528972 36.5358266))",POINT (104.152981 36.5359002),239.5,2578.0
,625,869759528,,yes,,,"POLYGON ((103.729088 36.1405564, 103.7290762 36.1404234, 103.7286857 36.1404459, 103.7286974 36.1405789, 103.729088 36.1405564))",POINT (103.7288868 36.1405012),518.8,5584.6
,626,762617398,,yes,,,"POLYGON ((94.666003 40.1390079, 94.6660392 40.1385424, 94.66592470000001 40.1385372, 94.66588849999999 40.1390027, 94.666003 40.1390079))",POINT (94.6659638 40.1387725),511.8,5508.7
,627,407198049,,yes,,,"POLYGON ((103.7358063 36.0659694, 103.7353557 36.0661107, 103.7354201 36.0662448, 103.7358706 36.0661035, 103.7358063 36.0659694))",POINT (103.7356132 36.0661071),695.1,7481.9
,628,778069351,,yes,,,"POLYGON ((105.7212035 34.5721172, 105.7215978 34.5721967, 105.721628 34.5720951, 105.7212337 34.5720156, 105.7212035 34.5721172))",POINT (105.7214157 34.5721061),433.4,4665.5
,629,413403831,,yes,,,"POLYGON ((103.7672156 36.5227641, 103.7667221 36.5228978, 103.7667671 36.5230051, 103.7672606 36.5228715, 103.7672156 36.5227641))",POINT (103.7669914 36.5228846),586.3,6310.8
,630,741308358,,yes,,,"POLYGON ((103.7569725 36.5357799, 103.7570634 36.5355235, 103.7567628 36.5354546, 103.7566718 36.535711, 103.7562483 36.5358449, 103.7563178 36.5359869, 103.7569725 36.5357799))",POINT (103.7567089 36.535729),1702.0,18320.4
,631,882122196,,yes,,,"POLYGON ((94.66959420000001 40.0976353, 94.6687039 40.0974332, 94.6687974 40.0971253, 94.6694519 40.0972777, 94.6695332 40.0970538, 94.6697975 40.0971035, 94.66959420000001 40.0976353))",POINT (94.6692759 40.097348),3444.2,37072.8
,632,474170966,,yes,,,"POLYGON ((105.893287 34.5582232, 105.8939304 34.5581341, 105.8939012 34.5579913, 105.8932578 34.5580804, 105.893287 34.5582232))",POINT (105.8935941 34.5581072),962.4,10359.2
Fuel Station,633,494341531,,roof,fuel,,"POLYGON ((102.5685005 35.2009659, 102.5687607 35.2010153, 102.5688196 35.2008082, 102.5685594 35.2007588, 102.5685005 35.2009659))",POINT (102.5686601 35.200887),575.3,6192.3
,634,496692211,,yes,,,"POLYGON ((106.6832811 35.5376655, 106.6842198 35.5374319, 106.684167 35.5372912, 106.6832282 35.5375247, 106.6832811 35.5376655))",POINT (106.683724 35.5374783),1459.5,15709.7
,635,458503682,,yes,,,"POLYGON ((103.8229439 36.0368899, 103.8230534 36.0368544, 103.8229796 36.0367056, 103.8228701 36.0367411, 103.8229439 36.0368899))",POINT (103.8229618 36.0367978),189.1,2035.7
,636,779941328,,yes,,,"POLYGON ((107.6363423 35.7269395, 107.6363012 35.7270559, 107.636835 35.7271801, 107.6368761 35.7270636, 107.6363423 35.7269395))",POINT (107.6365887 35.7270598),676.9,7286.5
,637,847458700,,yes,,,"POLYGON ((105.7087916 34.5687093, 105.7090947 34.5687159, 105.7090982 34.5686082, 105.7087951 34.5686016, 105.7087916 34.5687093))",POINT (105.7089449 34.5686587),331.4,3567.4
,638,945213615,,yes,,,"POLYGON ((103.8312761 36.0751645, 103.8318408 36.0751591, 103.8318391 36.0750463, 103.8312745 36.0750517, 103.8312761 36.0751645))",POINT (103.8315576 36.0751054),635.7,6842.9
,639,421960011,,yes,,,"POLYGON ((103.7017227 36.0862168, 103.7017227 36.086271, 103.7018515 36.086271, 103.7018515 36.0862168, 103.7017227 36.0862168))",POINT (103.7017871 36.0862439),69.6,749.2
,640,699215214,,yes,,,"POLYGON ((103.9058939 36.1076857, 103.9064893 36.1078504, 103.9065563 36.1076923, 103.9059609 36.1075276, 103.9058939 36.1076857))",POINT (103.9062251 36.107689),1052.6,11329.7
,641,407524990,,commercial,,,"POLYGON ((103.8919385 36.0532444, 103.8921799 36.0531828, 103.8922003 36.0534181, 103.8921077 36.0536419, 103.8919162 36.05382, 103.891655 36.0539253, 103.8915789 36.0537603, 103.8917392 36.0537054, 103.8918904 36.0535663, 103.8919669 36.0533773, 103.8919385 36.0532444))",POINT (103.8919515 36.0535686),1823.3,19625.4
,642,728001575,,yes,,,"POLYGON ((104.6678907 36.5554386, 104.668197 36.5558245, 104.6683279 36.5557575, 104.6680216 36.5553716, 104.6678907 36.5554386))",POINT (104.6681093 36.5555981),703.4,7571.8
,643,779917004,,yes,,,"POLYGON ((107.6314044 35.7470064, 107.631737 35.7470783, 107.6317888 35.7469202, 107.6314562 35.7468484, 107.6314044 35.7470064))",POINT (107.6315966 35.7469633),565.0,6081.5
,644,410480417,,yes,,,"POLYGON ((103.8469335 36.0767309, 103.8467244 36.0770755, 103.8472823 36.0772966, 103.8474914 36.076952, 103.8469335 36.0767309))",POINT (103.8471079 36.0770137),2380.5,25623.5
,645,412501118,,yes,,,"POLYGON ((103.888654 36.0435525, 103.8891705 36.0434272, 103.8891341 36.0433291, 103.8886176 36.0434544, 103.888654 36.0435525))",POINT (103.8888941 36.0434408),552.7,5949.4
,646,849185957,,yes,,,"POLYGON ((103.6839437 36.1119503, 103.6846979 36.1116567, 103.6846197 36.1115256, 103.6838655 36.1118191, 103.6839437 36.1119503))",POINT (103.6842817 36.1117379),1217.6,13105.7
,647,453956370,,yes,,,"POLYGON ((103.8350252 36.0701649, 103.8348877 36.070161, 103.8346986 36.0699962, 103.8347035 36.0699049, 103.8348484 36.0699089, 103.835035 36.0700538, 103.8350252 36.0701649))",POINT (103.8348696 36.0700334),554.2,5965.2
,648,762617514,,yes,,,"POLYGON ((94.6643668 40.1355148, 94.6643594 40.1356326, 94.6647483 40.1356469, 94.66475579999999 40.1355291, 94.6643668 40.1355148))",POINT (94.66455759999999 40.1355808),440.0,4736.3
西岔派出所,649,741308543,,yes,police,,"POLYGON ((103.7499931 36.5375407, 103.7500736 36.5372778, 103.7497821 36.5372202, 103.7497016 36.5374831, 103.7499931 36.5375407))",POINT (103.7498876 36.5373805),806.8,8684.9
,650,413075431,,yes,,,"POLYGON ((103.8335292 36.0465052, 103.8329069 36.0465638, 103.8329241 36.046683, 103.8335464 36.0466244, 103.8335292 36.0465052))",POINT (103.8332267 36.0465941),753.0,8104.9
,651,720336693,,yes,,,"POLYGON ((105.5030528 33.7236459, 105.5032459 33.7237061, 105.5032728 33.7236464, 105.5030797 33.7235862, 105.5030528 33.7236459))",POINT (105.5031628 33.7236462),135.0,1453.1
,652,945578322,,yes,,,"POLYGON ((102.6338198 34.0940979, 102.6339005 34.0940889, 102.6338984 34.0940746, 102.6338944 34.0940473, 102.6338064 34.0940633, 102.6338198 34.0940979))",POINT (102.6338562 34.0940739),34.3,369.6
,653,493701961,,yes,,,"POLYGON ((103.9508235 36.3278409, 103.9513198 36.3279014, 103.9513428 36.3277787, 103.9508466 36.3277182, 103.9508235 36.3278409))",POINT (103.9510832 36.3278098),619.6,6669.5
,654,863853881,,yes,,,"POLYGON ((103.6643596 36.082536, 103.6647016 36.0824244, 103.6646318 36.0822847, 103.6642898 36.0823963, 103.6643596 36.082536))",POINT (103.6644957 36.0824103),554.6,5969.7
,655,882122159,,yes,,,"POLYGON ((94.6806936 40.0966096, 94.68080759999999 40.0966281, 94.68079830000001 40.0966855, 94.6808304 40.0966927, 94.6808626 40.096586, 94.6807156 40.0965604, 94.6806936 40.0966096))",POINT (94.6807886 40.0966112),96.1,1034.8
,656,715040299,,yes,,,"POLYGON ((107.7381349 36.0817947, 107.7382797 36.0818272, 107.7383001 36.0817678, 107.7381553 36.0817353, 107.7381349 36.0817947))",POINT (107.7382175 36.0817813),92.5,995.2
,657,762621455,,yes,,,"POLYGON ((94.6557462 40.1490659, 94.6557462 40.1491684, 94.6561566 40.1491684, 94.6561566 40.1490659, 94.6557462 40.1490659))",POINT (94.65595140000001 40.1491171),403.4,4342.6
,658,591206109,,yes,,,"POLYGON ((103.8775872 36.0423879, 103.877715 36.0423573, 103.8776582 36.0422025, 103.8775304 36.0422332, 103.8775872 36.0423879))",POINT (103.8776227 36.0422952),216.2,2326.8
,659,776181976,,yes,,,"POLYGON ((104.0975806 35.8754829, 104.0977313 35.8755341, 104.0980454 35.8749273, 104.0981215 35.8749532, 104.0981704 35.8748587, 104.0982113 35.8748726, 104.0982533 35.8747914, 104.0979856 35.8747005, 104.0975806 35.8754829))",POINT (104.097894 35.8750838),1584.3,17052.9
,660,846931795,,yes,,,"POLYGON ((105.8943227 34.5500794, 105.894278 34.5499505, 105.8936924 34.5500883, 105.8937371 34.5502172, 105.8943227 34.5500794))",POINT (105.8940075 34.5500839),828.0,8912.2
,661,493701554,,yes,,,"POLYGON ((103.9441878 36.3291353, 103.9445981 36.3292239, 103.9446315 36.3291234, 103.9442212 36.3290348, 103.9441878 36.3291353))",POINT (103.9444096 36.3291294),442.7,4765.0
,662,409971024,,yes,,,"POLYGON ((103.7901619 36.0742615, 103.7901628 36.0743676, 103.790618 36.074365, 103.7906179 36.07435, 103.7909245 36.0743482, 103.7909235 36.0742429, 103.7906231 36.0742446, 103.7906233 36.0742589, 103.7901619 36.0742615))",POINT (103.7905424 36.0743066),804.0,8654.7
,663,411359644,,yes,,,"POLYGON ((103.8865808 36.0709815, 103.8871655 36.0710834, 103.8871952 36.0709721, 103.8866105 36.0708702, 103.8865808 36.0709815))",POINT (103.886888 36.0709768),680.0,7319.9
,664,504778599,,yes,,,"POLYGON ((103.6367597 36.0952203, 103.6372504 36.0950523, 103.6371902 36.0949374, 103.6366994 36.0951054, 103.6367597 36.0952203))",POINT (103.6369749 36.0950789),663.5,7141.5
,665,915129465,,yes,,,"POLYGON ((104.5307104 36.6598881, 104.5310752 36.6604099, 104.5312957 36.6603107, 104.5311724 36.6601342, 104.5310688 36.6601808, 104.5308274 36.6598355, 104.5307104 36.6598881))",POINT (104.5310045 36.660151),1030.9,11096.8
,666,776182028,,yes,,,"POLYGON ((104.1036022 35.8510526, 104.1043557 35.8513545, 104.1044497 35.8512004, 104.1036962 35.8508984, 104.1036022 35.8510526))",POINT (104.1040259 35.8511265),1444.6,15549.3
,667,699215341,,yes,,,"POLYGON ((103.887848 36.1051698, 103.8884751 36.1050156, 103.8884434 36.1049315, 103.8878163 36.1050857, 103.887848 36.1051698))",POINT (103.8881457 36.1050507),577.1,6211.6
,668,420520804,,yes,,,"POLYGON ((103.7899966 36.0632582, 103.7901463 36.0632083, 103.7902142 36.0633412, 103.7903626 36.0632917, 103.790291 36.0631515, 103.7902493 36.0631654, 103.7901915 36.0630523, 103.7899198 36.0631429, 103.7899417 36.0631859, 103.7897271 36.0632789, 103.7898062 36.0633982, 103.7900262 36.0633029, 103.7899966 36.0632582))",POINT (103.7900543 36.0632272),943.6,10156.9
,669,458491260,,yes,,,"POLYGON ((103.8371171 36.0499921, 103.8370982 36.0498907, 103.8368173 36.0499249, 103.8368231 36.0499563, 103.8364231 36.0500051, 103.8364554 36.0501784, 103.8366426 36.0501556, 103.8366297 36.0500862, 103.8368633 36.0500577, 103.836857 36.0500237, 103.8371171 36.0499921))",POINT (103.8367343 36.050023),855.4,9207.0
,670,792305193,,yes,,,"POLYGON ((104.2553656 33.7925161, 104.2552677 33.7928527, 104.2553677 33.7928728, 104.2554656 33.7925362, 104.2554655 33.7925362, 104.2555067 33.7925116, 104.2555698 33.792525, 104.2555533 33.7925785, 104.2559785 33.7926688, 104.2560122 33.7925592, 104.255587 33.7924689, 104.2554821 33.7924467, 104.2553656 33.7925161))",POINT (104.2555948 33.7926063),994.3,10702.7
,671,580601859,,yes,,,"POLYGON ((103.8624287 36.0504532, 103.8625094 36.0504351, 103.8624729 36.0503285, 103.8623921 36.0503466, 103.8624287 36.0504532))",POINT (103.8624508 36.0503908),92.7,998.2
,672,925937683,,yes,,,"POLYGON ((103.8462979 35.381217, 103.8471996 35.3810136, 103.8471454 35.380854, 103.8462437 35.3810574, 103.8462979 35.381217))",POINT (103.8467217 35.3810355),1561.1,16803.6
,673,927297444,,apartments,,,"POLYGON ((103.7559928 36.0676316, 103.7563396 36.0675772, 103.7562547 36.0673455, 103.755968 36.067397, 103.7559928 36.0676316))",POINT (103.7561404 36.0674913),768.1,8267.4
,674,422794422,,yes,,,"POLYGON ((106.514092 35.5474702, 106.5140966 35.5475483, 106.5142092 35.5475439, 106.5142047 35.5474659, 106.514092 35.5474702))",POINT (106.5141506 35.5475071),88.3,950.2
,675,411306455,,yes,,,"POLYGON ((103.8129071 36.1246438, 103.8128466 36.1249843, 103.8134635 36.1250558, 103.813524 36.1247152, 103.8129071 36.1246438))",POINT (103.8131853 36.1248498),2140.0,23035.0
,676,407996231,,yes,,,"POLYGON ((103.6274886 36.1402712, 103.6273427 36.1399781, 103.6272925 36.1399944, 103.6271765 36.1397615, 103.6268312 36.1398736, 103.6270931 36.1403996, 103.6274886 36.1402712))",POINT (103.627154 36.1400845),2272.8,24464.2
,677,425333682,,yes,,,"POLYGON ((94.57822229999999 40.1230393, 94.57815429999999 40.1229545, 94.5788215 40.1226414, 94.5788895 40.1227262, 94.57822229999999 40.1230393))",POINT (94.5785219 40.1228404),747.8,8049.7
,678,457656046,,,place_of_worship,,"POLYGON ((103.327833 35.9933083, 103.3283185 35.9932653, 103.3283337 35.9933205, 103.3284854 35.9933113, 103.3285385 35.9934955, 103.3278899 35.9935568, 103.327833 35.9933083))",POINT (103.328169 35.9934104),1527.3,16439.5
,679,916183456,,yes,,,"POLYGON ((103.6935836 36.096668, 103.6935166 36.096681, 103.6932705 36.0968363, 103.6933234 36.0970143, 103.6936668 36.0969476, 103.6935836 36.096668))",POINT (103.6934725 36.0968566),864.7,9307.3
,680,909107206,,yes,,,"POLYGON ((105.9733932 34.5630478, 105.9733754 34.5629953, 105.9733546 34.5629338, 105.973193 34.562971, 105.9732317 34.5630849, 105.9733932 34.5630478))",POINT (105.9732931 34.5630094),202.0,2174.1
,681,866442347,,yes,,,"POLYGON ((103.0106784 35.4461328, 103.0107484 35.4461494, 103.0108112 35.4459743, 103.0107412 35.4459577, 103.0106784 35.4461328))",POINT (103.0107448 35.4460536),132.8,1428.9
,682,909107166,,yes,,,"POLYGON ((105.9736222 34.5593032, 105.9737107 34.5592691, 105.9736423 34.5591486, 105.9735891 34.5591691, 105.9735538 34.5591827, 105.9736222 34.5593032))",POINT (105.9736323 34.5592259),132.6,1426.9
,683,590287880,,yes,,,"POLYGON ((103.7632808 36.0893704, 103.7636322 36.0893856, 103.7636384 36.0892918, 103.7635113 36.0892863, 103.7635184 36.0891783, 103.7633819 36.0891724, 103.7633748 36.0892804, 103.763287 36.0892766, 103.7632808 36.0893704))",POINT (103.7634556 36.0892997),478.2,5147.5
,684,407540035,,yes,,,"POLYGON ((104.0078992 35.9521063, 104.0082684 35.9521289, 104.0082947 35.9518475, 104.0079255 35.9518249, 104.0078992 35.9521063))",POINT (104.008097 35.9519769),1045.0,11247.8
